# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	414259	414747	-	CR182_01343		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI000B2F05D7, UniRef:UniRef90_UPI0037DC1CDA
contig_2	cds	414747	415013	-	CR182_01344		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DD6314, UniRef:UniRef90_UPI0037DD6314
contig_2	cds	415109	415609	-	CR182_01345		Cytidine deaminase	SO:0001217, UniRef:UniRef50_A0A2P6FCC1, UniRef:UniRef90_Q14NK6
contig_2	cds	415660	416988	-	CR182_01346		Rhomboid family intramembrane serine protease	SO:0001217, UniRef:UniRef50_A0A1J0U178, UniRef:UniRef90_A0A432ZX41
contig_2	cds	416995	417915	-	CR182_01347		Pseudouridine synthase	EC:5.4.99.23, KEGG:K06180, SO:0001217, UniRef:UniRef50_Q14NK8, UniRef:UniRef90_Q14NK8
contig_2	cds	417908	418495	-	CR182_01348	lspA	signal peptidase II	EC:3.4.23.36, GO:0004190, GO:0005886, GO:0006508, GO:0009306, KEGG:K03101, SO:0001217, UniRef:UniRef50_A0A0K2JG32, UniRef:UniRef90_A0A0K2JG32
contig_2	cds	418526	420538	-	CR182_01349	ileS	(pseudo) isoleucine--tRNA ligase	EC:6.1.1.5, GO:0000166, GO:0004822, GO:0005524, GO:0006428, SO:0001217, UniRef:UniRef50_Q14NL0, UniRef:UniRef90_Q14NL0
contig_2	cds	420597	421250	-	CR182_01350		hypothetical protein	PFAM:PF00133.28
contig_2	cds	421485	421889	-	CR182_01351		hypothetical protein	SO:0001217, UniRef:UniRef50_R4UM04, UniRef:UniRef90_Q14NL1
contig_2	cds	422199	422501	-	CR182_01352		hypothetical protein	
contig_2	cds	422580	423080	-	CR182_01353	sepF	Cell division protein SepF	SO:0001217, UniRef:UniRef50_A0AAI9T316
contig_2	cds	423083	424315	-	CR182_01354	ftsZ	cell division protein FtsZ	GO:0000910, GO:0003924, GO:0005525, KEGG:K03531, SO:0001217, UniRef:UniRef50_Q6F172, UniRef:UniRef90_A0AAJ4EJZ2
contig_2	cds	424352	425698	-	CR182_01355		Hypothetical cell division protein ftsa	SO:0001217, UniRef:UniRef50_Q14NL5, UniRef:UniRef90_Q14NL5
contig_2	cds	425730	426671	-	CR182_01356	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	EC:2.1.1.199, GO:0005737, GO:0016434, GO:0070475, GO:0071424, KEGG:K03438, SO:0001217, UniRef:UniRef50_Q6F170, UniRef:UniRef90_P60399
contig_2	cds	426675	427106	-	CR182_01357	mraZ	division/cell wall cluster transcriptional repressor MraZ	GO:0000976, GO:0003700, GO:0005737, GO:0006355, GO:0009295, GO:2000143, SO:0001217, UniRef:UniRef50_Q6XZ05, UniRef:UniRef90_Q6XZ05
contig_2	cds	427310	427486	-	CR182_01358	rpmF	50S ribosomal protein L32	GO:0003735, GO:0006412, GO:0015934, RefSeq:WP_004027582.1, SO:0001217, UniParc:UPI0000DA6602, UniRef:UniRef100_A0A3S0REP6, UniRef:UniRef50_W8GFE4, UniRef:UniRef90_A0A0K2JGJ8
contig_2	cds	427486	428004	-	CR182_01359		DUF177 domain-containing protein	SO:0001217, UniRef:UniRef50_R4UEC3
contig_2	cds	428205	428657	+	CR182_01360		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_2	cds	429742	430125	+	CR182_01361		lipoprotein	SO:0001217, UniRef:UniRef50_A0A433ELT5, UniRef:UniRef90_UPI0037DD996D
contig_2	cds	430133	430669	+	CR182_01362		lipoprotein	SO:0001217, UniRef:UniRef50_A0A2P6FEX0, UniRef:UniRef90_UPI0037DD423A
contig_2	cds	431172	431462	+	CR182_01363		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0K2JFQ3
contig_2	cds	431464	431565	+	CR182_01364		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2S8NR39, UniRef:UniRef90_UPI0037DD3A27
contig_2	cds	431572	431736	+	CR182_01365		(pseudo) Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JES3, UniRef:UniRef90_A0A2S8NSG9
contig_2	cds	432103	432744	-	CR182_01366		IS5 family transposase	SO:0001217, UniRef:UniRef50_A0A433EQ93
contig_2	cds	433112	433558	+	CR182_01367		hypothetical protein	
contig_2	cds	433687	433896	+	CR182_01368		hypothetical protein	
contig_2	cds	434385	434804	+	CR182_01369		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_2	cds	434746	435192	+	CR182_01370		DDE Tnp4 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A433EN13, UniRef:UniRef90_A0A433EN13
contig_2	cds	436371	438761	-	CR182_01371	pheT	phenylalanine--tRNA ligase subunit beta	EC:6.1.1.20, GO:0000287, GO:0004826, GO:0005524, GO:0006432, KEGG:K01890, SO:0001217, UniRef:UniRef50_A0A2P6FCA7, UniRef:UniRef90_A0A0K2JG26
contig_2	cds	438772	439809	-	CR182_01372	pheS	phenylalanine--tRNA ligase subunit alpha	EC:6.1.1.20, GO:0000166, GO:0004826, GO:0005524, GO:0005737, GO:0006432, KEGG:K01889, SO:0001217, UniRef:UniRef50_Q6F165, UniRef:UniRef90_A0A0K2JGI1
contig_2	cds	440116	443319	-	CR182_01373		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A0K2JGJ3, UniRef:UniRef90_A0A0K2JGJ3
contig_2	cds	443388	443549	-	CR182_01374	yjeF	YjeF C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAX3T138
contig_2	cds	443717	443941	-	CR182_01375		NAD(P)H-hydrate dehydratase	SO:0001217, UniRef:UniRef50_UPI0030CCCD83
contig_2	cds	444344	444499	-	CR182_01376		(pseudo) NAD(P)H-hydrate epimerase	SO:0001217, UniRef:UniRef50_UPI00336508EA, UniRef:UniRef90_UPI00336508EA
contig_2	cds	444548	444916	-	CR182_01377	yjeF	YjeF N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0AAX3SWN4, UniRef:UniRef90_UPI0037DCF2D1
contig_2	cds	444965	445654	-	CR182_01378		Zinc metalloprotease	SO:0001217, UniRef:UniRef50_W0GLV5, UniRef:UniRef90_A0AAI9X105
contig_2	cds	445688	446995	-	CR182_01379		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A1J0U185, UniRef:UniRef90_A0A345DQY8
contig_2	cds	448500	448952	+	CR182_01380		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_2	cds	449189	449326	+	CR182_01381		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	449543	451345	-	CR182_01382	lepA	translation elongation factor 4	EC:3.6.5.n1, GO:0003924, GO:0005525, SO:0001217, UniRef:UniRef50_A0A812TL07, UniRef:UniRef90_A0A0K2JGZ3
contig_2	cds	451582	451782	+	CR182_01383		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001F4DF058, UniRef:UniRef90_UPI00326D0878
contig_2	cds	451784	451906	+	CR182_01384		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001F4DF058, UniRef:UniRef90_UPI001F4DF058
contig_2	cds	452060	452644	-	CR182_01385		ECF transporter S component	SO:0001217, UniRef:UniRef50_R4UEE8, UniRef:UniRef90_A0A432ZVU1
contig_2	cds	452604	453563	-	CR182_01386	fmt	methionyl-tRNA formyltransferase	EC:2.1.2.9, GO:0004479, GO:0005737, GO:0071951, SO:0001217, UniRef:UniRef50_A0A2P6FE50, UniRef:UniRef90_A0A0K2JG58
contig_2	cds	453550	453915	-	CR182_01387		hypothetical protein	
contig_2	cds	453900	455576	-	CR182_01388		DUF2779 domain-containing protein	SO:0001217, UniRef:UniRef50_R4UM46, UniRef:UniRef90_A0A0K2JG70
contig_2	cds	455640	456230	-	CR182_01389		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A0K2JGP2, UniRef:UniRef90_A0A0K2JGP2
contig_2	cds	456359	457078	-	CR182_01390		putative transcriptional regulatory protein VC_A0006	SO:0001217, UniRef:UniRef50_Q9KNF8
contig_2	cds	457139	457564	-	CR182_01391		Ribosomal-protein-alanine acetyltransferase	SO:0001217, UniRef:UniRef50_W0GRU4, UniRef:UniRef90_A0A345DQZ8
contig_2	cds	457565	458137	-	CR182_01392	tsaB	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	EC:2.3.1.234, GO:0002949, SO:0001217, UniRef:UniRef50_W0GM62, UniRef:UniRef90_A0A0K2JG53
contig_2	cds	458139	458600	-	CR182_01393	tsaE	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	GO:0002949, SO:0001217, UniRef:UniRef50_Q14NQ6, UniRef:UniRef90_Q14NQ6
contig_2	cds	458715	458960	+	CR182_01394		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0030CDD343, UniRef:UniRef90_UPI0030CDD343
contig_2	cds	459214	459699	+	CR182_01395		hypothetical protein	PFAM:PF07992.20
contig_2	cds	459719	461584	-	CR182_01396		Transporter	SO:0001217, UniRef:UniRef50_A0A1J0U1A4, UniRef:UniRef90_A0A0K2JFP0
contig_2	cds	461610	462548	-	CR182_01397		Hypothetical rna pseudouridylate synthase c protein	SO:0001217, UniRef:UniRef50_Q14NQ9, UniRef:UniRef90_Q14NQ9
contig_2	cds	462588	462809	-	CR182_01398		hypothetical protein	
contig_2	cds	462909	463496	-	CR182_01399		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0002A629F2, UniRef:UniRef90_UPI0002A629F2
contig_2	cds	463554	463832	-	CR182_01400		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001EE1D272, UniRef:UniRef50_UPI0037DC9338, UniRef:UniRef90_UPI001EE1D272, UniRef:UniRef90_UPI0037DC9338
contig_2	cds	464034	464453	-	CR182_01401		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JI34
contig_2	cds	464940	465827	-	CR182_01402		(pseudo) Putative PTS system protein	SO:0001217, UniRef:UniRef50_Q14NR9, UniRef:UniRef50_UPI001EF7FE7C, UniRef:UniRef90_A0A0K2JFM9
contig_2	cds	465794	466507	-	CR182_01403		(pseudo) Putative PTS system protein	SO:0001217, UniRef:UniRef50_Q14NR9, UniRef:UniRef90_A0A0K2JFM9
contig_2	cds	466543	467115	-	CR182_01404		Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JG34, UniRef:UniRef90_A0A0K2JG34
contig_2	cds	467302	468258	-	CR182_01405		L-lactate dehydrogenase	EC:1.1.1.27, GO:0004459, GO:0005737, GO:0006096, KEGG:K00016, SO:0001217, UniRef:UniRef50_P62054, UniRef:UniRef90_A0A0K2JG47
contig_2	cds	469411	469638	-	CR182_01406		hypothetical protein	
contig_2	cds	469874	470011	-	CR182_01407		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	470248	470700	-	CR182_01408		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_2	cds	471092	472234	-	CR182_01409		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A1J0U1G0
contig_2	cds	472503	473249	+	CR182_01410		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0K2JFM0
contig_2	cds	473877	474416	-	CR182_01411		(pseudo) IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_A0A2K8P483, UniRef:UniRef90_UPI00209C7762
contig_2	cds	474816	475031	-	CR182_01412		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A3S0TKZ6
contig_2	cds	475128	475517	-	CR182_01413		hypothetical protein	
contig_2	cds	476539	476865	+	CR182_01414		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6F949, UniRef:UniRef50_UPI0030D4EBDE, UniRef:UniRef90_A0A2P6F949
contig_2	cds	476875	477249	+	CR182_01415		(pseudo) PASTA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0YN48, UniRef:UniRef90_A0A2P6F9U0
contig_2	cds	477405	477521	+	CR182_01416		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001F4CA144, UniRef:UniRef90_UPI001F4CA144
contig_2	cds	477915	478088	+	CR182_01417		Plectrovirus-related protein	SO:0001217, UniRef:UniRef50_Q14MT4, UniRef:UniRef90_UPI001F4D2CFD
contig_2	cds	478278	478448	+	CR182_01418		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0032B2BD68, UniRef:UniRef90_UPI0032B2BD68
contig_2	cds	478842	479063	+	CR182_01419		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6F8F1
contig_2	cds	479002	479799	+	CR182_01420		(pseudo) DUF3688 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6F9G9, UniRef:UniRef90_UPI0030D42127
contig_2	cds	479943	480080	-	CR182_01421		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	480506	480769	-	CR182_01422		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FEP8
contig_2	cds	480894	481175	-	CR182_01423		Transmembrane protein	SO:0001217, UniRef:UniRef50_A0A0K2JHC1
contig_2	cds	481445	482032	-	CR182_01424		Nucleoside 2-deoxyribosyltransferase	SO:0001217, UniRef:UniRef50_V5RHB0, UniRef:UniRef90_A0A0K2JH46
contig_2	cds	482168	482659	-	CR182_01425		Putative 2-dehydro-3-deoxyphosphogluconate aldolase protein	SO:0001217, UniRef:UniRef50_Q14LN9, UniRef:UniRef90_Q14LN9
contig_2	cds	482659	483573	-	CR182_01426	tkt	(pseudo) transketolase	EC:2.2.1.1, GO:0004802, KEGG:K00615, SO:0001217, UniRef:UniRef50_A0A2K8NWX7, UniRef:UniRef90_A0AAJ4EIW2
contig_2	cds	483661	483831	-	CR182_01427		hypothetical protein	PFAM:PF00456.26
contig_2	cds	483960	484256	-	CR182_01428		hypothetical protein	PFAM:PF00456.26
contig_2	cds	484603	485226	-	CR182_01429		Deoxynucleoside kinase	SO:0001217, UniRef:UniRef50_Q14LP1, UniRef:UniRef90_Q14LP1
contig_2	cds	485246	485995	-	CR182_01430	deoD	purine-nucleoside phosphorylase	EC:2.4.2.1, GO:0004731, GO:0006139, KEGG:K03784, SO:0001217, UniRef:UniRef50_S5MIP4, UniRef:UniRef90_A0A0K2JH56
contig_2	ncRNA-region	486349	486542	-			Cobalamin riboswitch aptamer	RFAM:RF00174, SO:0000035
contig_2	cds	487081	488637	-	CR182_01431		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A1J0U0G0, UniRef:UniRef90_A0A345DQ54
contig_2	cds	488838	489101	+	CR182_01432		transposase family protein	SO:0001217, UniRef:UniRef50_A0A2P6FEP8, UniRef:UniRef90_UPI0037DCD7EA
contig_2	cds	489527	489664	+	CR182_01433		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	489886	490152	-	CR182_01434	rpsO	30S ribosomal protein S15	GO:0003735, GO:0005840, GO:0006412, SO:0001217, UniRef:UniRef50_Q9ZD44, UniRef:UniRef90_A0A0K2JH86
contig_2	cds	490249	490617	-	CR182_01435		(pseudo) Riboflavin biosynthesis protein	EC:2.7.1.26, EC:2.7.7.2, KEGG:K11753, SO:0001217, UniRef:UniRef50_A0A1J0U112, UniRef:UniRef90_A0A0K2JG82
contig_2	cds	490647	491135	-	CR182_01436	ribF	(pseudo) riboflavin biosynthesis protein RibF	EC:2.7.1.26, EC:2.7.7.2, GO:0003919, GO:0005737, GO:0006747, GO:0009398, KEGG:K11753, SO:0001217, UniRef:UniRef50_A0A1J0U112, UniRef:UniRef90_A0A432ZVX9
contig_2	cds	491135	492046	-	CR182_01437	truB	tRNA pseudouridine(55) synthase TruB	EC:5.4.99.25, GO:0001522, GO:0003723, GO:0009451, GO:0009982, KEGG:K03177, SO:0001217, UniRef:UniRef50_Q2SSF2, UniRef:UniRef90_Q14NU4
contig_2	cds	492699	492917	+	CR182_01438		transposase family protein	SO:0001217, UniRef:UniRef50_UPI0011B1E45C
contig_2	cds	493389	493517	+	CR182_01439		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	493671	494459	-	CR182_01440		Type III pantothenate kinase	EC:2.7.1.33, KEGG:K03525, SO:0001217, UniRef:UniRef50_R4U6H7, UniRef:UniRef90_A0A0K2JGN3
contig_2	cds	494854	495171	-	CR182_01441		(pseudo) phosphopantothenoylcysteine decarboxylase	SO:0001217, UniRef:UniRef50_UPI000B03DDCE, UniRef:UniRef90_UPI002FE1D313
contig_2	cds	495507	495623	-	CR182_01442		(pseudo) flavoprotein	SO:0001217, UniRef:UniRef50_UPI000323F54F, UniRef:UniRef90_UPI000323F54F
contig_2	cds	495693	495986	-	CR182_01443		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1J0U109, UniRef:UniRef50_UPI00313D09F0, UniRef:UniRef90_A0AAJ4EK88
contig_2	cds	495971	496201	-	CR182_01444		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1J0U109, UniRef:UniRef90_A0AAJ4EK88
contig_2	cds	496312	497112	-	CR182_01445		(pseudo) Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_R4ULW9, UniRef:UniRef90_A0A0K2JH79
contig_2	cds	497201	497404	-	CR182_01446		hypothetical protein	
contig_2	cds	497527	497652	-	CR182_01447		hypothetical protein	
contig_2	cds	498261	499301	-	CR182_01448		formate--tetrahydrofolate ligase	SO:0001217, UniRef:UniRef50_UPI0011BA7BA6, UniRef:UniRef90_UPI0032B1CC10
contig_2	cds	499483	500343	+	CR182_01449	folD	Bifunctional protein FolD	GO:0000105, GO:0004477, GO:0004488, GO:0005829, GO:0006164, GO:0009086, GO:0035999, SO:0001217, UniRef:UniRef50_Q14NV1, UniRef:UniRef90_Q14NV1
contig_2	cds	500418	500756	-	CR182_01450	rbfA	30S ribosome-binding factor RbfA	GO:0006364, KEGG:K02834, SO:0001217, UniRef:UniRef50_R4UJB2, UniRef:UniRef90_A0A0K2JGN0
contig_2	cds	500923	501705	+	CR182_01451		Transmembrane protein	SO:0001217, UniRef:UniRef50_R4ULX1, UniRef:UniRef90_A0A0K2JGN8
contig_2	cds	501722	502057	-	CR182_01452		hypothetical protein	
contig_2	cds	502232	502417	-	CR182_01453		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0030D4AE27
contig_2	cds	502626	502763	-	CR182_01454		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	502901	503122	-	CR182_01455		(pseudo) transposase family protein	SO:0001217, UniRef:UniRef50_UPI000D66A5D9, UniRef:UniRef50_UPI001F4CF8A7, UniRef:UniRef90_UPI000D66A5D9
contig_2	cds	503171	503449	-	CR182_01456		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FEP8
contig_2	cds	503528	504016	+	CR182_01457		DDE Tnp4 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A433EN13, UniRef:UniRef90_A0A433EN13
contig_2	cds	504237	504713	+	CR182_01458	ybeY	rRNA maturation RNase YbeY	EC:3.1.-.-, GO:0004222, GO:0004521, GO:0004540, GO:0005737, GO:0006364, GO:0008270, GO:0042254, GO:0046872, SO:0001217, UniRef:UniRef50_Q14NW7, UniRef:UniRef90_Q14NW7
contig_2	cds	504740	504841	+	CR182_01459		hypothetical protein	
contig_2	cds	504863	505078	+	CR182_01460		(pseudo) diacylglycerol kinase family protein	SO:0001217, UniRef:UniRef50_W0GLX7, UniRef:UniRef90_UPI0030D45A62
contig_2	cds	505185	505580	+	CR182_01461	cdd	cytidine deaminase	EC:3.5.4.5, GO:0004126, GO:0005737, GO:0008270, GO:0008655, GO:0009972, KEGG:K01489, SO:0001217, UniRef:UniRef50_S5M099, UniRef:UniRef90_A0A0K2JG74
contig_2	cds	505755	506066	+	CR182_01462		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DC7878, UniRef:UniRef90_UPI0037DC7878
contig_2	cds	506210	506641	+	CR182_01463		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2R6Y5Q2
contig_2	cds	506817	506954	+	CR182_01464		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	507233	507535	-	CR182_01465		hypothetical protein	
contig_2	cds	507539	508168	-	CR182_01466		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0011BB5E42
contig_2	cds	508475	508612	-	CR182_01467		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	508849	509301	-	CR182_01468		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_2	cds	510200	510799	+	CR182_01469		IS30 family transposase	SO:0001217, UniRef:UniRef50_A0A2P6FA71
contig_2	cds	511377	511850	-	CR182_01470		hypothetical protein	SO:0001217, UniRef:UniRef50_R4U3K9
contig_2	cds	512155	512265	+	CR182_01471		hypothetical protein	
contig_2	cds	512834	512971	-	CR182_01472		Transposase	SO:0001217, UniRef:UniRef50_A0A2P6FAK5, UniRef:UniRef90_A0A3S0SM09
contig_2	cds	513208	513660	-	CR182_01473		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_2	cds	513829	514038	-	CR182_01474		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0037DC7878, UniRef:UniRef90_UPI0037DC7878
contig_2	cds	514210	514605	-	CR182_01475	cdd	cytidine deaminase	EC:3.5.4.5, GO:0004126, GO:0005737, GO:0008270, GO:0008655, GO:0009972, KEGG:K01489, SO:0001217, UniRef:UniRef50_S5M099, UniRef:UniRef90_A0A0K2JG74
contig_2	cds	514623	514928	-	CR182_01476		diacylglycerol kinase family protein	SO:0001217, UniRef:UniRef50_UPI001F3F047E
contig_2	cds	515077	515553	-	CR182_01477	ybeY	rRNA maturation RNase YbeY	EC:3.1.-.-, GO:0004222, GO:0004521, GO:0004540, GO:0005737, GO:0006364, GO:0008270, GO:0042254, GO:0046872, SO:0001217, UniRef:UniRef50_Q14NW7, UniRef:UniRef90_Q14NW7
contig_2	cds	515774	515911	-	CR182_01478		Transposase DDE domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2P6FAK5
contig_2	cds	516148	516600	-	CR182_01479		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_2	cds	516743	517006	-	CR182_01480		(pseudo) IS30 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_Q14ND2, UniRef:UniRef50_UPI001F543D40, UniRef:UniRef90_UPI001F542C6D, UniRef:UniRef90_UPI001F543D40
contig_2	cds	517701	518153	-	CR182_01481		Transposase Helix-turn-helix domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0SKZ0
contig_2	cds	518229	518495	-	CR182_01482		hypothetical protein	
contig_2	cds	518757	519017	+	CR182_01483		(pseudo) Spiroplasmavirus-related protein	SO:0001217, UniRef:UniRef50_A0A0K2JGV9, UniRef:UniRef50_A0A2P6F8H5, UniRef:UniRef90_A0AAJ4JYA0
contig_2	cds	519148	519633	+	CR182_01484		Phage terminase large subunit N-terminal domain-containing protein	KEGG:K06909, SO:0001217, UniRef:UniRef50_A0A3S0SCF8, UniRef:UniRef90_A0A3S0SCF8
contig_2	cds	519727	520542	+	CR182_01485		Phage terminase large subunit N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A432ZUI0
contig_2	cds	520610	520798	+	CR182_01486		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6F8M4, UniRef:UniRef90_A0A2P6F8M4
contig_2	cds	520992	521129	+	CR182_01487		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3S0R681, UniRef:UniRef90_A0A2P6F9V2
contig_2	cds	521440	521796	+	CR182_01488		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2P6F9V5, UniRef:UniRef50_UPI0030CCF011, UniRef:UniRef90_UPI0030CCF011
contig_2	cds	522230	522334	+	CR182_01489		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0020A08D9C, UniRef:UniRef90_UPI0020A08D9C
contig_2	cds	522437	522616	+	CR182_01490		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_UPI0013157E24, UniRef:UniRef50_UPI0013A07FCE, UniRef:UniRef90_UPI0032B174A2
contig_2	cds	522773	522934	+	CR182_01491		(pseudo) p123	SO:0001217, UniRef:UniRef50_A0A0K2JEU9, UniRef:UniRef90_A0A0K2JEU9
contig_2	cds	523360	523521	-	CR182_01492		hypothetical protein	
contig_2	cds	523566	523742	-	CR182_01493		(pseudo) hypothetical protein	SO:0001217, UniRef:UniRef50_Q14MA8, UniRef:UniRef90_UPI00313ADD53
contig_2	cds	523946	524395	+	CR182_01494		hypothetical protein	
contig_2	cds	524454	524642	+	CR182_01495		hypothetical protein	
contig_2	cds	524676	524855	+	CR182_01496		hypothetical protein	
contig_2	cds	525195	525482	+	CR182_01497		(pseudo) IS3 family transposase	GO:0004803, SO:0001217, UniRef:UniRef50_UPI00209ED3AB, UniRef:UniRef90_UPI00209ED3AB
contig_2	cds	525727	528153	-	CR182_01498		Adhesion related protein, transmembrane	SO:0001217, UniRef:UniRef50_A0A345DSM2
contig_2	cds	528707	529120	-	CR182_01499		AAA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S0TWT2
contig_2	cds	530113	530475	+	CR182_01500		hypothetical protein	PFAM:PF00023.36, PFAM:PF12796.13, PFAM:PF13606.12, PFAM:PF13637.12, PFAM:PF13857.12
